date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
36667 730627 14.35436489 8.253012083 13.59998208 0.014076958 0.014042083 0.716873094 0.399181317 1.992358333 5.256040241 3.2729118067421923 0.009510678 0.05371554 0.491265486 1.385571875 0.455983913 0.012468077 0 4.0534556 0.436382692 310.401 0.027148037 0.062447623 0.005074018 41990.4 1382.4 14515.2 34560 20736 0.39439 186.58836
36668 730628 14.49090396 8.248600469 13.54138839 0.013747641 0.014104219 0.713672326 0.39865436 1.971232292 5.133024491 3.210780552708675 0.009149227 0.058352374 0.50064282 1.331048047 0.427301583 0.013421157 0 4.069556195 0.469740508 311.7492 0.027037788 0.062223281 0.005018894 34041.6 950.4 9244.8 34560 20736 0.38409 251.77068
36669 730629 14.6263797 8.244166667 13.4825 0.013416667 0.014166667 0.710464337 0.398141586 1.95 5.008294322 3.1741005779944564 0.008785958 0.063247028 0.509845392 1.27625 0.398475 0.01437759 0 4.085035751 0.503215655 313.0722 0.027 0.062 0.005 29376 950.4 7603.2 34560 20736 0.3741 333.78156
36670 730630 14.76067353 8.239732865 13.42361161 0.013085693 0.014229115 0.70723736 0.397638103 1.928767708 4.882356016 3.1363504683804924 0.008422689 0.068400239 0.518847695 1.221451953 0.369648417 0.015332722 0 4.099881796 0.536645286 314.37 0.027003433 0.061772346 0.005 25574.4 691.2 7603.2 34560 20736 0.36441 308.87892
36671 730631 14.89366691 8.23532125 13.36501792 0.012756375 0.01429125 0.703979627 0.397139022 1.907641667 4.75571585 3.087545884980636 0.008061238 0.073812743 0.527624223 1.166928125 0.340966088 0.016281902 0 4.114081855 0.569866555 315.6426 0.027013632 0.061535548 0.005 18835.2 691.2 7603.2 34560 20736 0.35499 291.41532
36672 730632 15.02524124 8.23095401 13.30701359 0.01243037 0.01435276 0.700679372 0.396639453 1.886728125 4.628880105 3.028819323556277 0.007703423 0.079485277 0.536149469 1.112952734 0.312572264 0.017220475 0 4.127623455 0.602716616 316.89 0.027030443 0.061290586 0.005 18835.2 691.2 7603.2 34560 20736 0.34582 316.43136
36673 730633 15.15527798 8.226653333 13.24989333 0.012109333 0.014413333 0.697324827 0.396134505 1.866133333 4.502355059 2.9583413413179174 0.007351061 0.085418577 0.544397927 1.0598 0.2846112 0.018143789 0 4.140494124 0.635032623 318.1122 0.027053714 0.061038441 0.005 18835.2 691.2 7603.2 34560 20736 0.33688 305.97588
36674 730634 15.28365854 8.222441406 13.19395182 0.011794922 0.014472656 0.693904224 0.395619287 1.845963542 4.376646992 2.8726742995916004 0.007005971 0.09161338 0.55234409 1.007744141 0.257227148 0.019047192 0 4.152681388 0.66665173 319.2966 0.027083293 0.060780094 0.005 18835.2 691.2 7603.2 34560 20736 0.32813 60.91848
36675 730635 15.41026436 8.218340417 13.13948375 0.011488792 0.014530417 0.690405798 0.395088911 1.826325 4.252262183 2.795202260354663 0.00666997 0.098070422 0.559962452 0.957059375 0.230564363 0.019926031 0 4.164172774 0.697411091 320.4684 0.027119028 0.060516527 0.005 18835.2 691.2 7603.2 34560 20736 0.31955 311.55516
36676 730636 15.53497688 8.214372552 13.0867838 0.011192599 0.014586302 0.68681778 0.394538484 1.807323958 4.129706912 2.7463291592320855 0.006344876 0.104790441 0.567227505 0.908019922 0.204767095 0.020775653 0 4.174955808 0.72714786 321.6024 0.027160765 0.06024872 0.005 66009.6 691.2 7603.2 34560 20736 0.31113 328.90536
36677 730637 15.65767752 8.21056 13.03614667 0.010908 0.01464 0.683128403 0.393963118 1.789066667 4.009487456 2.6952113611951596 0.006032507 0.111774172 0.574113744 0.8609 0.1799796 0.021591405 0 4.185018019 0.75569919 322.7112 0.027208354 0.059977654 0.005 46224 691.2 7603.2 34560 20736 0.30282 295.20288
36678 730638 15.77824771 8.206924948 12.98786703 0.010636651 0.014691198 0.679325901 0.393357921 1.771659375 3.892110097 2.637449189767146 0.005734681 0.119022353 0.580595661 0.815973828 0.15634613 0.022368635 0 4.194346931 0.782902236 323.7822 0.02726164 0.059704311 0.005 37843.2 950.4 9244.8 34560 19872 0.29462 291.61944
36679 730639 15.8965689 8.203489583 12.94223958 0.010380208 0.014739583 0.675398506 0.392718004 1.755208333 3.778081113 2.5795170239957548 0.005453216 0.12653572 0.586647751 0.773515625 0.134010938 0.02310269 0 4.202930073 0.808594152 324.8406 0.027320473 0.059429671 0.005 18835.2 691.2 7603.2 34560 19872 0.28649 269.48376
36680 730640 16.0125225 8.200276094 12.89955901 0.010140328 0.014784844 0.67133445 0.392038476 1.739819792 3.667906783 2.507827220780341 0.00518993 0.134315009 0.592244506 0.733799609 0.113118277 0.023788917 0 4.210754971 0.832612091 325.8612 0.027384699 0.059154716 0.005 18835.2 691.2 7603.2 34560 19872 0.27842 168.55776
36681 730641 16.12598995 8.197306667 12.86012 0.009918667 0.014826667 0.667121968 0.391314446 1.7256 3.562093386 2.4378675457443957 0.004946639 0.142360957 0.59736042 0.6971 0.0938124 0.024422663 0 4.217809152 0.854793208 326.844 0.027454166 0.058880426 0.005 18835.2 950.4 7603.2 34560 19872 0.27037 268.48584
36682 730642 16.23685268 8.19460349 12.82421724 0.00971688 0.01486474 0.662749291 0.390541025 1.712655208 3.461147202 2.379910792530575 0.004725163 0.150674301 0.601969987 0.663691016 0.076237561 0.024999276 0 4.224080143 0.874974656 327.8016 0.027528722 0.058607782 0.005 18835.2 950.4 7603.2 34560 19872 0.26232 202.01076
36683 730643 16.34499213 8.19218875 12.79214542 0.009536625 0.01489875 0.658204653 0.389713323 1.701091667 3.365574511 2.3248131280917548 0.00452732 0.159255778 0.606047699 0.633846875 0.060538013 0.025514103 0 4.22955547 0.892993589 328.7214 0.027608214 0.058337766 0.005 18835.2 950.4 7603.2 34560 19872 0.25425 235.44108
36684 730644 16.45028973 8.190084635 12.76419922 0.009379557 0.014928385 0.653476285 0.388826448 1.691015625 3.275881591 2.2857420832783752 0.004354926 0.168106123 0.609568051 0.607841797 0.046858008 0.02596249 0 4.23422266 0.908687161 329.616 0.02769249 0.058071359 0.005 22118.4 950.4 7603.2 34560 19872 0.24613 348.97716
36685 730645 16.5526269 8.188313333 12.74067333 0.009247333 0.014953333 0.648552422 0.387875511 1.682533333 3.192574721 2.2580666667213265 0.0042098 0.177226074 0.612505535 0.58595 0.0353418 0.026339786 0 4.238069241 0.921892527 330.4854 0.027781398 0.057809541 0.005 18835.2 950.4 7603.2 34560 19872 0.23793 352.4472
36686 730646 16.65188508 8.186897031 12.72186245 0.009141609 0.014973281 0.643421296 0.386855621 1.675751042 3.116160181 2.2294327883070864 0.00409376 0.186616368 0.614834645 0.568445703 0.026133642 0.026641338 0 4.241082738 0.93244684 331.3044 0.027874784 0.057553294 0.005 15811.2 950.4 7603.2 34560 19872 0.22965 340.13196
36687 730647 16.7479457 8.185857917 12.70806125 0.009064042 0.014987917 0.638071139 0.385761889 1.670775 3.04714425 2.1998219260039806 0.004008624 0.19627774 0.616529875 0.555603125 0.019377788 0.026862493 0 4.243250679 0.940187254 332.0982 0.027972498 0.057303598 0.005 13046.4 1382.4 7603.2 34560 19872 0.22124 326.34252
36688 730648 16.8406902 8.185218177 12.69956443 0.009016286 0.014996927 0.632490185 0.384589423 1.667711458 2.986033208 2.16986991638372 0.003956209 0.206210927 0.617565718 0.547696484 0.015218489 0.026998598 0 4.244560591 0.944950922 332.8668 0.028074386 0.057061435 0.005 13046.4 950.4 7603.2 34560 19872 0.21268 303.5718
36689 730649 16.93 8.185 12.69666667 0.009 0.015 0.626666667 0.383333333 1.666666667 2.933333333 2.1397158296007097 0.003938333 0.216416667 0.617916667 0.545 0.0138 0.027045 0 4.245 0.946575 333.585 0.028180296 0.056827786 0.005 13046.4 950.4 7603.2 34560 19872 0.20395 335.68668
36690 730650 17.01865986 8.18561843 12.70204586 0.009023054 0.014981969 0.620390722 0.381825282 1.66952093 2.88467036 2.1093243468453715 0.003955143 0.234927752 0.615475101 0.546396373 0.01395907 0.026987027 0.001833315 4.22671535 0.944545954 334.278 0.028290075 0.056603631 0.005 15811.2 1382.4 7603.2 34560 19872 0.19505 325.95696
36691 730651 17.10914426 8.187406725 12.71747795 0.009089191 0.014929972 0.613488707 0.379931596 1.677709391 2.835527657 2.0789679458260464 0.004003489 0.268672869 0.608452586 0.550452477 0.01441542 0.026819439 0.007092827 4.174079177 0.938680365 334.9332 0.028403572 0.056389952 0.005 15811.2 950.4 7603.2 34560 19872 0.18602 246.32748
36692 730652 17.20086923 8.190264389 12.74190476 0.009193878 0.014847149 0.60600318 0.377699381 1.690670554 2.786197955 2.047727426358262 0.004080247 0.315996597 0.597302398 0.556968786 0.015137755 0.02655173 0.015417881 4.090418146 0.929310558 335.5506 0.028520633 0.05618773 0.005 13046.4 950.4 7603.2 34560 19872 0.1769 104.1012
36693 730653 17.29325081 8.194090926 12.77426808 0.009332577 0.014736642 0.5979767 0.375175745 1.707842926 2.736973985 2.036253477352205 0.004182294 0.37524351 0.582477811 0.565745777 0.016094785 0.026193396 0.026447828 3.979058921 0.916768859 336.1428 0.028641107 0.055997945 0.005 13046.4 950.4 7603.2 34560 19872 0.16773 277.73928
36694 730654 17.38570502 8.198785842 12.8135097 0.009500756 0.014601593 0.589451825 0.372407796 1.728665011 2.688148478 2.054403474812134 0.004306504 0.444758186 0.564432099 0.576583926 0.017255215 0.025753931 0.039822013 3.843328167 0.901387593 336.6846 0.028764841 0.05582158 0.005 13046.4 950.4 7603.2 34560 19872 0.15856 291.95964
36695 730655 17.47764791 8.204248642 12.85857143 0.009693878 0.014445144 0.580471114 0.36944264 1.752575316 2.640014166 2.0663518808373325 0.004449754 0.522885201 0.543618538 0.589283708 0.018587755 0.025242831 0.055179786 3.686552549 0.883499084 337.1886 0.028891682 0.055659614 0.005 13046.4 950.4 7603.2 34560 19872 0.14944 172.29996
36696 730656 17.5684955 8.210378831 12.90839506 0.009907407 0.014270436 0.571077126 0.366327384 1.779012346 2.59286378 2.0785027341178943 0.00460892 0.607969133 0.520490402 0.6036456 0.020061111 0.02466959 0.072160494 3.512058732 0.863435657 337.6674 0.029021479 0.055513028 0.005 13046.4 950.4 7603.2 34560 19872 0.14041 218.36304
36697 730657 17.65766382 8.217075912 12.9619224 0.01013681 0.014080611 0.561312419 0.363109136 1.807414606 2.54699005 2.102103407714858 0.004780878 0.698354557 0.495500966 0.619470076 0.021643991 0.024043704 0.090403484 3.323173381 0.841529638 338.0958 0.029154078 0.055382805 0.005 10540.8 950.4 7603.2 34560 19872 0.13151 212.8518
36698 730658 17.7445689 8.224239393 13.01809524 0.010377551 0.01387881 0.551219552 0.359835002 1.837220603 2.502685708 2.138873012778129 0.004962503 0.792386052 0.469103504 0.636557614 0.023305102 0.023374667 0.109548105 3.12322316 0.818113351 338.4864 0.029289328 0.055269924 0.005 10540.8 950.4 7603.2 34560 19872 0.12278 269.0982
36699 730659 17.82862679 8.231768776 13.07585538 0.010625094 0.013668176 0.540841084 0.35655209 1.867868841 2.460243486 2.1915239382192784 0.005150671 0.888408192 0.441751292 0.654708688 0.025013152 0.022671975 0.129233704 2.915534734 0.793519121 338.8392 0.029427076 0.055175368 0.005 8208 950.4 7603.2 34560 19872 0.11428 318.2004
36700 730660 17.9092535 8.239563567 13.13414462 0.010874906 0.013451849 0.530219573 0.353307507 1.898797826 2.419956113 2.2511007877833085 0.005342259 0.984765556 0.413897604 0.673723774 0.026736848 0.021945122 0.149099629 2.703434769 0.768079274 339.1542 0.029567169 0.055100116 0.005 8208 950.4 7603.2 34560 19872 0.10604 309.42324
36701 730661 17.98586508 8.247523272 13.19190476 0.011122449 0.013232971 0.519397577 0.350148361 1.929446064 2.382116322 2.3085794400799164 0.005534141 1.079802719 0.385995715 0.693403349 0.028444898 0.021203604 0.168785228 2.490249928 0.742126134 339.4314 0.029709456 0.05504515 0.005 22118.4 1382.4 9244.8 34560 19872 0.098113 236.12148
36702 730662 18.05787755 8.255547394 13.2480776 0.01136319 0.013014685 0.508417656 0.347121757 1.959252061 2.347016843 2.365750368389147 0.005723195 1.171864259 0.3584989 0.713547887 0.030106009 0.020456915 0.187929849 2.279306876 0.715992027 339.6582 0.029853784 0.055011451 0.005 34041.6 1900.8 9244.8 34560 19872 0.090539 300.10176
36703 730663 18.12470695 8.263535439 13.30160494 0.011592593 0.012800131 0.497322368 0.344274803 1.987654321 2.314950408 2.433557677734959 0.005906295 1.259294752 0.331860433 0.733957866 0.031688889 0.019714551 0.20617284 2.073932279 0.690009277 339.8598 0.03 0.055 0.005 41990.4 950.4 7603.2 34560 19872 0.083363 310.42116
36704 730664 18.1857693 8.271386911 13.35142857 0.011806122 0.012592452 0.486154272 0.341654607 2.014091351 2.286209748 2.498007466320873 0.006080317 1.340438774 0.306533589 0.75443376 0.033162245 0.018986006 0.223153547 1.877452802 0.664510209 340.011 0.030177879 0.055026148 0.005 18835.2 950.4 7603.2 34560 19872 0.07663 310.53456
36705 730665 18.24048064 8.279001317 13.3964903 0.011999244 0.012394788 0.474955926 0.339308275 2.038001656 2.261087594 2.510906735177704 0.006242138 1.413640904 0.282971644 0.774776046 0.034494785 0.018280776 0.23851132 1.693195108 0.639827149 340.1118 0.030414039 0.055102041 0.005 15811.2 950.4 7603.2 34560 19872 0.070384 75.02544
36706 730666 18.28825701 8.286278159 13.43573192 0.012167423 0.012210282 0.463769888 0.337282915 2.058823741 2.239876676 2.522287973661021 0.006388634 1.477245716 0.261627871 0.794785199 0.035655215 0.017608355 0.251885506 1.524485863 0.616292421 340.1748 0.030703592 0.055223852 0.005 15811.2 1382.4 9244.8 34560 19872 0.064668 265.1292
36707 730667 18.32851443 8.293116944 13.46809524 0.012306122 0.012042075 0.452638718 0.335625634 2.075996113 2.222869727 2.5809101446257072 0.006516679 1.529597789 0.242955545 0.814261695 0.036612245 0.016978239 0.262915452 1.374651731 0.594238351 340.2 0.031041651 0.055387755 0.005 18835.2 1382.4 9244.8 34560 19872 0.059528 235.39572
36708 730668 18.36066894 8.299417175 13.49252205 0.012410809 0.01189331 0.441604975 0.334383538 2.088957276 2.210359477 2.604930453392228 0.006623151 1.569041698 0.227407941 0.83300601 0.03733458 0.016399922 0.271240507 1.247019378 0.573997263 340.1748 0.03142333 0.055589923 0.005 15811.2 950.4 7603.2 34560 19872 0.055007 116.14428
36709 730669 18.38413656 8.305078359 13.50795414 0.012476946 0.011767126 0.430711216 0.333603736 2.097145737 2.202638658 2.633037242853721 0.006704924 1.593922021 0.215438335 0.85081862 0.03779093 0.015882899 0.276500018 1.144915469 0.555901482 340.1118 0.03184374 0.055826531 0.005 15811.2 950.4 7603.2 34560 19872 0.051149 285.40512
36710 730670 18.39833333 8.31 13.51333333 0.0125 0.011666667 0.42 0.333333333 2.1 2.2 2.693294758026184 0.006758875 1.602583333 0.2075 0.8675 0.03795 0.015436667 0.278333333 1.071666667 0.540283333 340.011 0.032297994 0.05609375 0.005 15811.2 950.4 7603.2 34560 19872 0.048 234.76068
36711 730671 18.40731969 8.314572267 13.51324117 0.012496853 0.011580174 0.408951026 0.3343208 2.098373584 2.2 2.707321629910691 0.006797433 1.60155069 0.201792604 0.884169233 0.037853809 0.015024735 0.278060328 1.014539227 0.52586572 339.8598 0.032781205 0.056387755 0.005 15811.2 950.4 7603.2 34560 19872 0.045242 136.12536
36712 730672 18.41557706 8.319239921 13.51296681 0.012487577 0.011493931 0.397073992 0.337190263 2.093647409 2.2 2.699892207259885 0.006835088 1.598517831 0.196216953 0.901994022 0.03757429 0.014605348 0.277267006 0.958613913 0.511187178 339.6708 0.033288486 0.056704719 0.005 15811.2 950.4 7603.2 34560 19872 0.042532 167.01552
36713 730673 18.42315299 8.323984355 13.51251344 0.012472423 0.011408141 0.384456458 0.341802315 2.086051089 2.2 2.710917926068783 0.006871806 1.593582364 0.19077803 0.920847777 0.037125022 0.014180099 0.275991909 0.903939156 0.49630348 339.4314 0.03381495 0.057040816 0.005 13046.4 950.4 9244.8 34560 19872 0.039873 180.26064
36714 730674 18.43009501 8.328786962 13.51188424 0.01245164 0.011323006 0.371185986 0.348017549 2.075814233 2.2 2.7573236430870556 0.006907556 1.586841898 0.185480819 0.940603906 0.036519585 0.013750583 0.27427358 0.850563387 0.481270401 339.1668 0.034355709 0.057392219 0.005 10540.8 950.4 7603.2 34560 19872 0.03727 327.18168
36715 730675 18.43645065 8.333629136 13.5110824 0.012425478 0.011238728 0.357350136 0.355696557 2.063166455 2.2 2.8076325777179427 0.006942305 1.57839404 0.180330303 0.961135818 0.035771559 0.013318392 0.27215056 0.798535037 0.466143715 338.8518 0.034905875 0.057755102 0.005 10540.8 950.4 7603.2 34560 19872 0.034725 245.9646
36716 730676 18.44226745 8.338492269 13.51011112 0.012394187 0.01115551 0.343036468 0.364699933 2.048337365 2.2 2.837331498167427 0.00697602 1.568336398 0.175331466 0.982316923 0.034894524 0.01288512 0.269661391 0.747902535 0.450979195 338.499 0.035460563 0.058125638 0.005 37843.2 950.4 7603.2 34560 19872 0.032242 235.9854
36717 730677 18.44759295 8.343357756 13.50897357 0.012358017 0.011073555 0.328332542 0.374888269 2.031556576 2.2 2.869336765475204 0.007008668 1.55676658 0.17048929 1.004020629 0.03390206 0.01245236 0.266844616 0.698714314 0.435832616 338.1084 0.036014884 0.0585 0.005 18835.2 950.4 7603.2 34560 19872 0.029824 300.82752
36718 730678 18.45247468 8.348206988 13.50767294 0.012317217 0.010993066 0.313325919 0.386122159 2.013053699 2.2 2.888384052671312 0.007040217 1.543782194 0.165808761 1.026120346 0.032807747 0.012021707 0.263738776 0.651018803 0.420759752 337.68 0.03656395 0.058874362 0.005 41990.4 2505.6 14515.2 34560 19872 0.027476 209.17764
36719 730679 18.45696018 8.353021359 13.50621242 0.012272037 0.010914244 0.298104159 0.398262195 1.993058346 2.2 2.8963262407286474 0.007070633 1.529480847 0.16129486 1.048489482 0.031625165 0.011594754 0.260382413 0.604864433 0.405816376 337.2138 0.037102876 0.059244898 0.005 83635.2 3888 16156.8 34560 19872 0.025201 249.84288
36720 730680 18.46109698 8.357782261 13.5045952 0.012222727 0.010837293 0.282754824 0.41116897 1.971800128 2.2 2.916053658062483 0.007099885 1.513960148 0.156952571 1.071001445 0.030367893 0.011173093 0.256814069 0.560299635 0.391058262 336.7098 0.037626773 0.059607781 0.005 41990.4 3110.4 16156.8 34560 19872 0.023002 247.0986
36721 730681 18.46493263 8.362471089 13.50282447 0.012169537 0.010762414 0.267365472 0.424703077 1.949508658 2.2 2.910210963484317 0.007127939 1.497317704 0.152786877 1.093529646 0.029049512 0.01075832 0.253072287 0.51737284 0.376541185 336.168 0.038130754 0.059959184 0.005 25574.4 3110.4 13651.2 34560 19872 0.020883 159.03216
36722 730682 18.46851465 8.367069236 13.5009034 0.012112716 0.010689812 0.252023665 0.438725108 1.926413547 2.2 2.9025630071065853 0.007154763 1.479651123 0.148802763 1.115947493 0.027683601 0.010352026 0.249195607 0.476132479 0.362320918 335.5884 0.038609933 0.060295281 0.005 34041.6 2419.2 13651.2 34560 19872 0.018847 244.55844
36723 730683 18.47189058 8.371558093 13.4988352 0.012052515 0.010619687 0.236816964 0.453095658 1.902744407 2.2 2.9204411160268426 0.007180324 1.461058013 0.145005211 1.138128395 0.026283741 0.009955807 0.245222573 0.436626981 0.348453236 334.971 0.039059421 0.060612245 0.005 18835.2 2419.2 13651.2 34560 19872 0.016899 241.56468
36724 730684 18.47510795 8.375919055 13.49662304 0.011989183 0.010552243 0.221832927 0.467675318 1.878730849 2.2 2.945688368294134 0.007204589 1.441635983 0.141399206 1.159945761 0.02486351 0.009571255 0.241191726 0.398904779 0.334993912 334.3158 0.039474331 0.06090625 0.005 15811.2 2419.2 13651.2 34560 19872 0.01504 314.3448
36725 730685 18.47821432 8.380133515 13.49427011 0.011922969 0.010487682 0.207159117 0.482324682 1.854602485 2.2 2.941538514941268 0.007227525 1.421482639 0.137989729 1.181272999 0.02343649 0.009199963 0.237141608 0.363014301 0.32199872 333.6354 0.039849777 0.061173469 0.005 15811.2 2419.2 13651.2 34560 19872 0.013277 150.75396
36726 730686 18.4812572 8.384182865 13.49177961 0.011854125 0.010426207 0.192883093 0.496904342 1.830588927 2.2 2.9163829229379328 0.007249101 1.400695589 0.134781765 1.20198352 0.022016259 0.008843527 0.23311076 0.329003981 0.309523434 332.9172 0.04018087 0.061410077 0.005 15811.2 1814.4 11232 34560 19872 0.01161 229.34016
36727 730687 18.48428413 8.388048499 13.48915471 0.011782898 0.01036802 0.179092416 0.511274892 1.806919786 2.2 2.918644212812493 0.007269283 1.379372443 0.131780297 1.221950731 0.020616399 0.008503538 0.229137726 0.296922247 0.297623828 332.1612 0.040462724 0.061612245 0.005 15811.2 1814.4 11232 34560 19872 0.010045 222.24132
36728 730688 18.48734266 8.39171181 13.4863986 0.01170954 0.010313324 0.165874646 0.525296923 1.783824675 2.2 2.928147873073951 0.007288038 1.357610806 0.128990308 1.241048042 0.019250488 0.008181591 0.225261047 0.26681753 0.286355677 331.3674 0.040690451 0.061776148 0.005 15811.2 1814.4 11232 34560 19872 0.0085848 266.8302
36729 730689 18.49048031 8.395154191 13.48351448 0.011634299 0.010262321 0.153317343 0.53883103 1.761533205 2.2 2.943826162521757 0.007305333 1.335508288 0.126416783 1.259148861 0.017932107 0.007879279 0.221519264 0.238738263 0.275774753 330.5484 0.040859165 0.061897959 0.005 15811.2 1814.4 11232 34560 19872 0.0072328 289.94112
36730 730690 18.49374462 8.398357035 13.48050552 0.011557427 0.010215215 0.141508069 0.551737805 1.740274987 2.2 2.95574671587793 0.007321137 1.313162495 0.124064703 1.276126598 0.016674835 0.007598195 0.21795092 0.212732874 0.265936832 329.6916 0.040963977 0.061973852 0.005 15811.2 1814.4 11232 34560 19872 0.0059927 282.84228
36731 730691 18.49718314 8.401301735 13.47737492 0.011479172 0.010172207 0.130534383 0.563877841 1.720279634 2.2 2.9470750393593823 0.007335417 1.290671037 0.121939054 1.291854662 0.015492253 0.007339934 0.214594558 0.188849795 0.256897687 328.8096 0.041 0.062 0.005 15811.2 1814.4 11232 34560 19872 0.004868 224.05572
36732 730692 18.50084338 8.403969685 13.47412586 0.011399784 0.0101335 0.120483846 0.575111731 1.701776757 2.2 2.855055059413984 0.007348138 1.26813152 0.120044817 1.306206461 0.01439794 0.007106088 0.211488718 0.167137456 0.248713091 327.8898 0.040903434 0.061891797 0.005 15811.2 1814.4 11232 34560 19872 0.0038624 51.84648
36733 730693 18.5047729 8.406342277 13.47076153 0.011319513 0.010099297 0.111444019 0.585300067 1.684995968 2.2 2.5764140966706046 0.00735927 1.245641553 0.118386977 1.319055405 0.013405476 0.006898252 0.208671942 0.147644289 0.24143882 326.9322 0.040629896 0.061586676 0.005 15811.2 1814.4 11232 34560 19872 0.0029793 26.03664
36734 730694 18.50901922 8.408400904 13.46728511 0.011238609 0.0100698 0.103502461 0.594303443 1.670166879 2.2 2.5157517151182214 0.007368779 1.223298744 0.116970517 1.330274902 0.012528441 0.006718018 0.206182774 0.130418723 0.235130646 325.962 0.040203631 0.061113865 0.005 15811.2 1814.4 11232 34560 19872 0.0022223 163.4094
36735 730695 18.51362988 8.41012696 13.4636998 0.011157321 0.010045212 0.096746733 0.601982451 1.6575191 2.2 2.578930927997765 0.007376632 1.2012007 0.11580042 1.339738361 0.011780415 0.006566981 0.204059754 0.115509191 0.229844344 324.9414 0.03964888 0.060502595 0.005 15811.2 1814.4 13651.2 34560 19872 0.0015949 247.91508
36736 730696 18.51865242 8.411501838 13.46000878 0.0110759 0.010025736 0.091264396 0.608197685 1.647282245 2.2 2.6396315572701745 0.007382797 1.179445029 0.11488167 1.347319191 0.011174978 0.006446734 0.202341424 0.102964121 0.225635688 323.9082 0.038989886 0.059782095 0.005 15811.2 1814.4 11232 34560 19872 0.0011008 247.46148
36737 730697 18.52413438 8.412506931 13.45621524 0.010994596 0.010011573 0.08714301 0.612809737 1.639685924 2.2 2.681397199961662 0.007387241 1.158129339 0.114219249 1.352890802 0.01072571 0.00635887 0.201066328 0.092831946 0.222560451 322.8372 0.038250892 0.058981595 0.005 15811.2 2419.2 11232 34560 19872 0.00074347 243.96876
36738 730698 18.53012328 8.413123632 13.45232236 0.010913657 0.010002927 0.084470136 0.6156792 1.63495975 2.2 2.6897463694157873 0.007389932 1.137351238 0.113818143 1.356326602 0.010446191 0.006304983 0.200273006 0.085161095 0.220674408 321.7284 0.037456141 0.058130325 0.005 15811.2 2419.2 11232 34560 19872 0.00052646 158.5117137
36739 730699 18.53666667 8.413333333 13.44833333 0.010833333 0.01 0.083333333 0.616666667 1.633333333 2.2 2.702450501848351 0.007390836 1.117208333 0.113683333 1.3575 0.01035 0.006286667 0.2 0.08 0.220033333 320.607 0.036629875 0.057257514 0.005 15811.2 1814.4 11232 34188.3871 19872 0.00045333 277.9434
36740 730700 18.54413054 8.413151918 13.44266574 0.010747012 0.010006541 0.082998412 0.616198498 1.635030445 2.199211338 2.728397998093942 0.007383534 1.096633748 0.114246716 1.356131659 0.010489269 0.006289599 0.20170589 0.076156921 0.22013595 319.4478 0.035796338 0.056392392 0.005 13046.4 1814.4 11232 34188.3871 19872 0.00046496 283.88556
36741 730701 18.55280222 8.412619666 13.43381176 0.010648397 0.010025807 0.082672774 0.614824945 1.640009576 2.196884559 2.7300374267553975 0.007362111 1.074561287 0.115899616 1.35211365 0.010902693 0.0062982 0.206710775 0.072407861 0.220437016 318.2634 0.034979771 0.05556419 0.005 10540.8 1814.4 11232 34188.3871 19872 0.00049947 208.3158
36742 730702 18.56261123 8.411754569 13.42188648 0.010538221 0.010057264 0.082356368 0.612592437 1.648102417 2.193078475 2.7227562747329803 0.007327292 1.051089585 0.11858616 1.345576491 0.011583696 0.006312182 0.214845475 0.068752865 0.220926354 317.0538 0.034204419 0.054802136 0.005 10540.8 1814.4 11232 34188.3871 19872 0.00055635 242.24508
36743 730703 18.57348705 8.410574619 13.407005 0.010417214 0.010100377 0.082049142 0.609547405 1.659140659 2.187851896 2.7168212086475276 0.0072798 1.026317276 0.122250475 1.336650701 0.012525703 0.006331251 0.225940811 0.065191976 0.221593787 315.819 0.033494522 0.05413546 0.005 25574.4 2419.2 13651.2 34188.3871 19872 0.00063506 248.09652
36744 730704 18.58535922 8.409097808 13.38928241 0.010286105 0.010154609 0.081751045 0.605736278 1.672955993 2.181263632 2.7082116746472074 0.007220359 1.000342995 0.12683669 1.325466799 0.01372214 0.006355118 0.239827605 0.061725239 0.222429138 314.5464 0.032874325 0.053593392 0.005 37843.2 2419.2 18662.4 34188.3871 19872 0.00073507 265.2426
36745 730705 18.59815724 8.407342126 13.3688338 0.010145625 0.010219428 0.081462026 0.601205486 1.689380112 2.173372496 2.6950561027343354 0.007149694 0.973265375 0.132288931 1.312155304 0.01516643 0.006383492 0.256336675 0.058352697 0.223422231 313.2612 0.03236807 0.053205162 0.005 37843.2 2419.2 16156.8 34188.3871 19872 0.00085585 261.11484
36746 730706 18.61181061 8.405325566 13.34577426 0.009996505 0.010294296 0.081182034 0.596001461 1.708244705 2.164237297 2.6772287650621323 0.00706853 0.945183051 0.138551326 1.296846733 0.016851999 0.006416083 0.275298845 0.055074395 0.224562888 311.9508 0.032 0.053 0.005 18835.2 1814.4 16156.8 34188.3871 19872 0.0009968799999999999 268.28172
36747 730707 18.62624886 8.403066119 13.32021888 0.009839474 0.01037868 0.080911016 0.59017063 1.729381466 2.153916848 2.6545652064801506 0.006977589 0.916194658 0.145568001 1.279671607 0.018772271 0.006452598 0.296544933 0.051890378 0.225840933 310.6026 0.031712113 0.052897609 0.005 15811.2 1814.4 13651.2 34188.3871 19872 0.0011576 260.253
